Unnamed: 0,product_name,product_price,weight,category,EAN,date_added,uuid,removed,product_code
659,Dried Flower Arrangement,£8.00,0.60000kg,homeware,5.99034E+12,15/12/1998,8c4428ea-667b-414c-b2e0-9a64bcf81bd1,Still_avaliable,f4-3814039X
660,Dried Grass Bunch,£6.00,0.06100kg,homeware,5.17288E+12,06/03/1993,f5036aaa-663b-43a8-ae99-a06402490fd9,Still_avaliable,C2-2838299q
661,Tealight Holder - Gingerbread Man,£2.50,0.16500kg,homeware,1.85496E+11,24/11/1999,9c8e5537-00f7-4b36-8693-a8312bfff430,Still_avaliable,T9-802932C
662,Tealight Holder - Christmas Tree,£2.50,0.16500kg,homeware,7.22091E+12,25/11/1994,87b2e6dc-83cc-4658-9865-ed9ccaa815fc,Still_avaliable,S8-3968587E
663,Ribbed Ceramic Tealight Holder - Blush,£3.00,0.25000kg,homeware,4.85263E+12,12/05/2013,d9b42377-7d0e-4adc-afa4-e7621ca94a92,Still_avaliable,u7-1549796o
664,Black Matches in A Bottle,£4.00,0.47500kg,homeware,7.85244E+12,20/04/2015,ffe389d5-6017-4694-9610-207bcc6b7ec4,Still_avaliable,x1-6762195E
665,Moon Trinket Dish - Green,£2.00,0.15500kg,homeware,4.17159E+12,19/06/2006,4edf0a9e-1763-42ad-8ede-7b78d9a180ec,Still_avaliable,W9-3035619c
666,Moon Trinket Dish - Blush,£2.00,0.15500kg,homeware,1.14824E+12,08/03/1995,2c542278-9b97-4f4b-83eb-1e600e365571,Still_avaliable,w2-0129990r
667,Small Donut Candle Holder,£4.00,0.23000kg,homeware,1.51993E+12,17/09/2005,a32c0f6c-aaf5-4ced-a313-b0216dd55954,Still_avaliable,i9-1492435k
668,Terracotta Vase,£8.00,0.54000kg,homeware,2.71018E+12,30/07/1998,5d90e2a7-0150-411b-b702-0faaedbe6b17,Still_avaliable,r9-480686E
669,Dried Black Bunny Tail Bunch,£6.00,0.02600kg,homeware,1.19416E+12,23/08/2004,0e208efd-bd50-4f4e-b1d8-90ae171d3c1a,Still_avaliable,K6-618563n
670,Ribbed Ceramic Tealight Holder - Cream,£3.00,0.25000kg,homeware,2.07552E+12,02/06/2021,e77e5b13-98ee-420f-9463-062b87baf469,Still_avaliable,K5-9454243a
671,Face Planter,£5.00,0.61500kg,homeware,5.02605E+12,01/06/2013,9536e8d3-de46-46ba-b0a4-69ac4d7f98c1,Still_avaliable,p5-6894470A
672,Dinner Candle Holder Bowl,£3.50,0.58200kg,homeware,62213652841,14/01/1997,68bc1e3e-50d8-48f9-a480-b53b3df32530,Still_avaliable,m8-31182P
673,Dinner Candle Stick Holders,£4.00,0.16500kg,homeware,9.8392E+12,04/09/2018,3bfe882a-a7bc-40af-a597-2d86c7becbb9,Still_avaliable,Q9-2181066V
674,Framed Candle Holder,£4.00,0.16300kg,homeware,9.12612E+12,12/04/2011,4c36bd93-244d-47d3-96a5-122bd7e65cdb,Still_avaliable,J3-8712431i
675,Ceramic Oil Burner,£4.00,0.43000kg,homeware,9.97311E+12,20/10/2001,439514c3-1515-4ace-99e1-3f4fa168db40,Still_avaliable,W5-0141701c
676,Hedgehog Ornament,£6.00,0.36000kg,homeware,4.88206E+12,04/12/2009,1fa6b05c-8467-4a2a-8937-d3d7031188a1,Still_avaliable,y6-4715692F
677,Candles with Wreath 2pk - Berry,£5.00,0.06000kg,homeware,9.60246E+11,12/07/1994,0415bf6a-fd4c-4efe-a167-81d9ef0149fd,Still_avaliable,q9-5051383B
678,Candles with Wreath 2pk - Acorn,£5.00,0.06000kg,homeware,8.72396E+12,11/09/2013,6e2936a6-57b0-486d-85c7-aaf18e240d0b,Still_avaliable,W8-6751343m
679,Antler Tealight Holder,£8.00,0.38000kg,homeware,1.61028E+12,01/08/2010,ee777a45-6ffc-41b7-9a66-55725457e538,Still_avaliable,Q8-4924448g
680,Black Ceramic Vase,£8.00,0.65000kg,homeware,5.13551E+12,10/05/2000,7912c4d5-0c6c-4edd-9921-4e7eb01e12b3,Still_avaliable,I3-4978892l
681,Cane Magazine Rack,£9.00,0.44000kg,homeware,1.13316E+12,03/09/2000,c1184fcb-0327-4dcc-83a3-3b470dae265d,Still_avaliable,H1-7858319B
682,Jewellery Box - Bee,£4.00,0.10000kg,homeware,9.03582E+11,11/07/2022,58dff472-6026-4e49-9f4a-e182f4653126,Still_avaliable,q3-1236378s
683,Winter Berry Arrangement,£8.00,0.53700kg,homeware,9.31458E+12,11/07/2019,c9174a3f-b4e3-4b33-9806-4380ecfa6715,Still_avaliable,j5-4703968F
684,Apple Decorations 6pk,£5.00,0.01050kg,homeware,3.9843E+12,18/07/2006,0d7a68b4-2129-4d00-ae1e-7e48735cc2ed,Still_avaliable,w5-6777421C
685,Face Oil Burner,£4.00,0.37500kg,homeware,7.94071E+12,05/11/2009,cabe1076-a6e5-4e62-bf6c-62893fe0e8b5,Still_avaliable,k9-2703255O
686,Hanging Wicker Heart - White,£2.50,0.08000kg,homeware,1.55976E+12,25/05/2018,4ea4e15c-688a-4d38-9cef-24e1f135c705,Still_avaliable,X8-8606817s
687,Hanging Wicker Heart - Red,£2.50,0.08000kg,homeware,4.50518E+12,19/12/2016,f8f2d327-26f6-414e-a410-1bc7df5aa34e,Still_avaliable,x0-8613539X
688,Metal Hanging Stag,£3.00,0.15000kg,homeware,9.81607E+12,17/04/2003,d3770462-30cd-4e47-92dc-4bdadc9feb4d,Still_avaliable,a7-2873784S
689,Christmas Tealight Holder - Merry Christmas,£2.50,0.41600kg,homeware,3.74659E+12,14/02/2005,066ad910-8919-49f3-89c3-efa4d59ee6bb,Still_avaliable,W2-2919953I
690,Christmas Tealight Holder - Reindeer,£2.50,0.41600kg,homeware,4.24718E+12,31/12/1995,bc20a898-8e08-498c-a270-a6423c9d2948,Still_avaliable,s1-461183z
691,Christmas Oil Burner - Christmas Clove,£4.00,0.26000kg,homeware,7.86314E+12,31/05/1994,f59ebba1-e84c-4b44-a912-994437bff943,Still_avaliable,z4-1836705Q
692,Christmas Oil Burner - Candid Orange,£4.00,0.26000kg,homeware,3.73748E+12,22/10/2015,1e850b0b-b9ac-4bd4-9d32-a71cdba05a84,Still_avaliable,n6-7303510q
693,Dried Flower Arrangement,£8.00,0.60000kg,homeware,1.56708E+12,26/03/2000,15ce057f-de3f-444e-a78b-a310468d8a98,Still_avaliable,p0-002131B
694,Dried Grass Bunch,£6.00,0.06100kg,homeware,1.79811E+12,22/10/2009,009d7301-5bae-4adb-b60e-67ccd2ca330a,Still_avaliable,V7-2559755f
695,Tealight Holder - Gingerbread Man,£2.50,0.16500kg,homeware,1.79152E+12,16/12/1993,87782484-51c2-4ebe-9cf9-bf2145c57f96,Still_avaliable,w3-9389488J
696,Tealight Holder - Christmas Tree,£2.50,0.16500kg,homeware,3.58306E+12,23/10/2002,a5f7b756-e070-44b1-bad7-53bc7fa6121b,Still_avaliable,m6-7335196P
697,Ribbed Ceramic Tealight Holder - Blush,£3.00,0.25000kg,homeware,9.49871E+12,26/11/2009,c13a467b-5b0a-40bb-af84-04637ed90922,Still_avaliable,k8-202478S
698,Goodmans Wireless Charging Alarm Clock Radio,£30.00,0.74000kg,homeware,7.9195E+12,19/05/2004,3f79bd0a-7a1d-4797-bc30-b0efd2c22730,Still_avaliable,I0-1146408B
699,Goodmans Wireless Charging Alarm Clock,£25.00,0.42300kg,homeware,9.57528E+12,28/08/2013,20ff4f51-00f1-492f-81ae-72ff8e8c1039,Still_avaliable,m9-7819967h
700,Xbox Controller Alarm Clock - White,£20.00,0.12600kg,homeware,6.98347E+12,20/02/2022,9ff156a1-6b24-46d8-9d5e-e55705f4d21e,Still_avaliable,Q3-2574127m
701,Xbox Controller Alarm Clock - Black,£20.00,0.12600kg,homeware,9.17882E+12,13/04/2013,278ef90d-d74d-4f31-9522-992bbfee766b,Still_avaliable,Y7-9455342Y
702,"Amber Textured Voile 55 x 90"" - White",£7.99,0.27000kg,homeware,7.91092E+12,21/07/2017,cb12b858-75b7-4711-aa72-3c90e28e42a6,Still_avaliable,e7-7289952X
703,"Popsicle Tab Top Voile 55 x 90"" - White Stars",£6.99,0.22000kg,homeware,3.07817E+12,08/11/2009,f8bea1ba-b816-4faa-820a-e1561440fb1d,Still_avaliable,r1-0005313H
704,"Popsicle Tab Top Voile 55 x 90"" - Grey Stars",£6.99,0.19000kg,homeware,5.6361E+11,16/10/2001,bfd360c2-5853-4b19-ab4d-39e456da358d,Still_avaliable,V0-9579045E
705,"Tufted Leaf Voile 55 x 90"" - Sage",£10.00,0.37000kg,homeware,3.91785E+12,29/03/1994,eb68820e-26bc-49d5-a86e-98e87b8df45a,Still_avaliable,o6-5976806E
706,"Tufted Leaf Voile 55 x 90"" - Moonbeam",£10.00,0.37000kg,homeware,3.86607E+12,28/05/1994,5d44e621-365e-4e47-8f8c-6c531daf447c,Still_avaliable,a3-8504931p
707,"Hampton Stripe Mink Voile 55 x 90""",£10.00,0.65000kg,homeware,6.64378E+12,30/09/2003,6c3d924b-9cfa-49a8-988c-625ffdcac0a0,Still_avaliable,S9-9456469K
708,"Willow Lace Tie Top Voile 55 x 90"" - Black",£12.00,0.47000kg,homeware,9.84622E+12,18/03/2021,16b57e12-ffe6-4b61-b56d-ac4d0cc62685,Still_avaliable,h8-0983805L
709,"Willow Lace Tie Top Voile 55 x 90"" - Natural",£12.00,0.47000kg,homeware,2.89916E+11,08/08/2011,726395bb-7421-4249-af4c-760f6d9fcb79,Still_avaliable,H5-7289254E
710,"Willow Lace Tie Top Voile 55 x 90"" - Charcoal",£12.00,0.47000kg,homeware,2.11001E+12,03/06/2005,aee2ff0d-a123-455e-9908-698e09758015,Still_avaliable,M1-2893401n
711,"Willow Lace Tie Top Voile 55 x 90"" - White",£12.00,0.47000kg,homeware,9.11731E+12,22/06/2002,81c2ebf3-02e3-436a-abf9-490f0547efe3,Still_avaliable,Z4-16348g
712,"Meadow Tassel Edge Mink Voile 55 x 90""",£12.00,0.36800kg,homeware,4.51888E+11,29/11/2001,3cf37794-c207-49cb-b3d7-c0cdd62d94d2,Still_avaliable,a8-8187376V
713,"Diamond Tufted Voile 55 x 90"" - Cream",£10.00,0.41000kg,homeware,8.77143E+12,26/03/2013,e158094c-77a9-46ca-a72d-688bca52331b,Still_avaliable,s0-1689349W
714,"Diamond Tufted All Over Voile 55 x 90"" - Black",£10.00,0.41000kg,homeware,9.46637E+12,31/12/1992,18e322fb-ef73-4414-93bf-89718f83577c,Still_avaliable,I2-2168119w
715,"Amber Plain Voile 55 x 90"" - Natural",£8.00,0.28000kg,homeware,9.25426E+12,18/01/2020,7630e290-065f-4ad6-9e59-37e6e2d93343,Still_avaliable,i8-324540n
716,"Amber Plain Voile 55 x 90"" - Navy",£8.00,0.28000kg,homeware,1.35591E+12,08/08/2022,d7536780-f16d-4d91-b6ca-817611f1c257,Still_avaliable,g4-9992446T
717,"Diamond Tufted All Over Voile 55 x 90"" - Grey",£10.00,0.41000kg,homeware,4.90112E+12,03/05/2001,d0efbf48-469f-423e-b8ee-651af27d3888,Still_avaliable,i5-3077916U
718,"Diamond Tufted All Over Voile 55 x 90"" - White",£10.00,0.41000kg,homeware,3.21282E+12,21/08/2008,1980fa3e-ad39-4adb-824e-870b437ea605,Still_avaliable,L7-4484503z
719,"Amber Textured Voile 55 x 90"" - Grey",£8.00,0.28000kg,homeware,4.9192E+12,18/08/2006,c0fcb295-ed29-469e-8f0c-ed5b906a09c3,Still_avaliable,t3-4264013d
720,"Traditional Lace Voile 55 x 90"" - Grey",£8.99,0.30000kg,homeware,7.89991E+12,21/04/2003,76db1e2e-cd97-4a2f-83a5-e1b48038dc07,Still_avaliable,t0-9329490F
721,"Traditional Lace Voile 55 x 90"" - Cream",£8.99,0.30000kg,homeware,6.65491E+12,08/01/2017,0cdae5b5-9825-4f90-9551-32b88e780028,Still_avaliable,c6-9613402r
722,"Traditional Lace Voile 55 x 90"" - White",£8.99,0.30000kg,homeware,3.74823E+12,04/08/2013,df32bbc3-35a5-4e37-81ef-bb5819ea997e,Still_avaliable,M4-2477997x
723,"Charcoal Jasmine Sparkle Velvet Eyelet Curtain 90 x 90""",£49.99,4.60000kg,homeware,7.18947E+12,17/06/2020,d7f2f30e-90e1-4e52-8ea6-6cc4b1b04dde,Still_avaliable,A8-1814465f
724,"Charcoal Jasmine Sparkle Velvet Eyelet Curtain 66 x 90""",£39.99,3.40000kg,homeware,8.87822E+11,20/11/1993,6d174960-8e35-42e9-b5a0-89aee9402b8c,Still_avaliable,E3-4744298Q
725,"Charcoal Jasmine Sparkle Velvet Eyelet Curtain 46 x 72""",£24.99,2.05000kg,homeware,3.78377E+12,19/04/2013,e909b7c8-eb76-4a01-a227-83faac42fb84,Still_avaliable,C5-1542414S
726,"Mystica Shimmer Thermal Lined Silver Curtain 66 x 90""",£30.00,2.10000kg,homeware,7.99728E+12,12/10/2001,ec5b97ec-022a-43cc-95fd-3e24c0806670,Still_avaliable,g0-7165578c
727,"Mystica Shimmer Thermal Lined Silver Curtain 66 x 72""",£25.00,1.76000kg,homeware,3.93464E+12,14/08/2003,9ccd0435-dd18-454d-adc4-040d2ba85fde,Still_avaliable,P3-4794322O
728,"Mystica Shimmer Thermal Lined Silver Curtain 46 x 72""",£15.00,1.20000kg,homeware,2.37385E+12,13/02/2020,9d340e98-c9c6-4dc6-9dbe-cea0780ee252,Still_avaliable,e6-9552975M
729,"Oakland Traditional Woven Grey Check Curtain 66 x 90""",£39.99,2.85000kg,homeware,5.51878E+12,08/04/2013,7ac1f605-ffb1-470b-b41c-fbde4fb78af7,Still_avaliable,s5-5495618g
730,"Oakland Traditional Woven Grey Check Curtain 66 x 72""",£34.99,2.36000kg,homeware,1.01116E+12,06/01/2009,1104a2f5-185a-44bf-b0f4-54082ea6dfa7,Still_avaliable,E2-8942426p
731,"Oakland Traditional Woven Grey Check Curtain 46 x 54""",£19.99,1.37000kg,homeware,4.87918E+12,07/12/2002,bf535bc2-1f7c-454d-a7c4-076ac11da4c4,Still_avaliable,F1-9232043R
732,"Oakland Traditional Woven Grey Check Curtain 46 x 72""",£24.99,1.72000kg,homeware,2.3919E+12,29/12/2005,5831b9b4-6305-470b-aeab-769290793d37,Still_avaliable,c5-6999749Z
733,"Grey Blackout Eyelet Curtain 66 x 72""",£34.99,1.73000kg,homeware,6.94505E+12,18/05/2010,1ea75360-77a8-4dab-b072-b21a67dbb51c,Still_avaliable,X4-1385083s
734,"Colorado Hopsack Fully Lined Eyelet Curtain 66 x 72"" - Silver",£29.99,2.20000kg,homeware,4.65758E+12,13/11/1998,4bb1d4f6-5e6a-421c-8566-9c780288ec4c,Still_avaliable,L4-0025616d
735,"Colorado Hopsack Fully Lined Eyelet Curtain 46 x 72"" - Silver",£19.99,1.63000kg,homeware,2.04387E+12,18/02/1994,5a18a8eb-b280-4b26-849c-86522dca35fa,Still_avaliable,n3-4943958a
736,"Colorado Hopsack Fully Lined Eyelet Curtains 46 x 54"" - Silver",£14.99,0.75000kg,homeware,3.61636E+12,17/04/2018,a65c00e2-9f1e-485d-bc24-2dddd0d25667,Still_avaliable,O3-1876056e
737,"Versailles Silver Crushed Velvet Fully Lined Curtains 90 x 90""",£49.99,4.53000kg,homeware,6.89774E+12,19/09/1995,8f1f9f9b-5b7e-40d6-9d9f-3b91722f1765,Still_avaliable,A5-6375265u
738,"Versailles Silver Crushed Velvet Fully Lined Curtains 66 x 90""",£39.99,3.45000kg,homeware,1.47493E+12,30/08/1998,729052e6-755f-446f-a056-decd8966cf69,Still_avaliable,C5-9527593B
739,"Versailles Silver Crushed Velvet Fully Lined Curtains 46 x 72""",£24.99,2.03000kg,homeware,1.57423E+11,21/09/1997,b198edbc-0248-45dd-b66f-665db4c05092,Still_avaliable,d3-1154937v
740,"Versailles Silver Crushed Velvet Fully Lined Curtains 90 x 90""",£60.00,4.53000kg,homeware,6.51935E+12,30/04/2004,60126d52-baa4-47f2-8659-f0007b18cec0,Still_avaliable,g4-6615413A
741,"Versailles Silver Crushed Velvet Fully Lined Curtains 66 x 90""",£45.00,3.45000kg,homeware,2.33909E+12,06/11/2022,94c07450-def0-452c-a6a1-d1c84999a9a7,Still_avaliable,V5-6739741g
742,"Versailles Silver Crushed Velvet Fully Lined Curtains 66 x 72""",£40.00,2.90000kg,homeware,6.92939E+12,06/08/2016,21ffc5f8-3e0d-4761-a674-5f36fb16bf5c,Still_avaliable,N5-3212297J
743,"Versailles Silver Crushed Velvet Fully Lined Curtains 46 x 72""",£30.00,2.03000kg,homeware,3.3508E+14,25/08/1993,7a446d4e-1f19-477f-bf87-7c35c0111a74,Still_avaliable,V6-3788246p
744,"Versailles Silver Crushed Velvet Fully Lined Curtains 46 x 54""",£25.00,1.70000kg,homeware,7.12792E+12,22/04/2006,10352bc0-4225-45a8-a710-a981c168a94e,Still_avaliable,s0-8728110k
745,"Charcoal Jasmine Sparkle Velvet Eyelet Curtain 90 x 90""",£49.99,4.60000kg,homeware,9.12076E+12,22/04/2013,7501d8a0-a183-4628-a35f-2a0cb80306bb,Still_avaliable,P8-7424348W
746,"Charcoal Jasmine Sparkle Velvet Eyelet Curtain 66 x 90""",£39.99,3.40000kg,homeware,5.81159E+12,01/04/2011,50861b6b-da33-410d-bc3c-d3f144221cdf,Still_avaliable,G8-4582259b
747,"Charcoal Jasmine Sparkle Velvet Eyelet Curtain 46 x 72""",£24.99,2.05000kg,homeware,6.73875E+12,18/10/1994,ef0159f2-69fe-4cbb-993a-b547710aa75f,Still_avaliable,O5-8777357v
748,"Mystica Shimmer Thermal Lined Silver Curtain 66 x 90""",£30.00,2.10000kg,homeware,5.70738E+12,29/09/2018,e21dbe48-8dc9-4899-afcf-69998ee889c5,Still_avaliable,G9-169861g
749,"Mystica Shimmer Thermal Lined Silver Curtain 66 x 72""",£25.00,1.76000kg,homeware,9.25658E+12,12/02/2015,fd0a135c-7833-427d-9822-63bb9551dfb4,Still_avaliable,g6-5401169b
750,"Mystica Shimmer Thermal Lined Silver Curtain 46 x 72""",£15.00,1.20000kg,homeware,9.72242E+12,13/09/2000,30e94c52-9d83-4cd9-9568-61a6e3f8da34,Still_avaliable,C7-3049016H
752,"Oakland Traditional Woven Grey Check Curtain 66 x 72""",£34.99,2.36000kg,homeware,7.9052E+12,10/06/2018,2e827cf4-5398-4b3a-a761-6377dad0f92b,Still_avaliable,M0-8937759Q
753,Maine Bathroom Storage Unit - White,£18.00,3.40000kg,homeware,26776112990,08/03/1998,d3264308-02b2-4e40-9bb6-27d2d24dcaf9,Still_avaliable,P3-5029437M
754,Maine 1 Drawer Unit - White,£30.00,4.50000kg,homeware,8.08292E+12,03/05/2008,c6a42a21-8d7b-442c-a7a0-b129c6a990db,Still_avaliable,H5-5726853B
755,Maine White Tall Boy,£60.00,12.10000kg,homeware,7.67575E+12,08/08/2013,486ff92e-8142-4f13-80cf-2240f4b2df80,Still_avaliable,x5-7695212a
756,Maine Under Sink Unit,£40.00,9.40000kg,homeware,4.76803E+12,22/06/2005,9e9bca1f-75d0-4cc2-b26a-a2a4ee219bcb,Still_avaliable,c7-8841787R
757,Maine Under Sink Unit - Grey,£35.00,9.40000kg,homeware,4.68972E+12,25/01/2006,77106065-f710-4019-98fd-d9aeefd3218c,Still_avaliable,O7-2015689M
758,Maine Bathroom Double Door Cabinet & Shelf - White,£35.00,6.10000kg,homeware,9.62423E+12,23/12/2003,e5eb53d5-a4d3-47f0-afaf-4c8886ad195a,Still_avaliable,d7-7423493R
759,Maine Bathroom Single Door Mirror Cabinet,£20.00,4.20000kg,homeware,9.45699E+12,15/10/2020,d86456a2-26c5-4fc0-af32-358b4dc41dbc,Still_avaliable,q6-6153507K
760,Maine 3 Tier Corner Shelving - White,£15.00,2.40000kg,homeware,7.36449E+12,11/02/2006,73816825-016e-4e9a-be1e-03db9d07bd05,Still_avaliable,p8-5553404H
761,Bjorn Undersink Cabinet,£40.00,12.00000kg,homeware,9.27624E+12,08/09/2007,9fa68e8a-36b9-4a55-b421-b3bae6fdba66,Still_avaliable,f7-4424861H
762,Bjorn Bathroom Tallboy,£60.00,21.00000kg,homeware,5.84097E+12,28/09/2013,c7c56ec8-fde6-4590-a626-9913410e5491,Still_avaliable,k9-3755441k
763,Norsk High Gloss Under Sink Cabinet,£45.00,12.80000kg,homeware,7.55316E+12,22/11/2007,c5037c6d-2c57-4569-9933-70e4de56f3fa,Still_avaliable,V4-5991439h
764,Norsk Undersink Unit - Grey,£30.00,13.00000kg,homeware,9.52001E+12,09/05/2001,0aacda94-c84d-4e76-8582-4f19e51d6d99,Still_avaliable,s4-0069418j
765,Maine Ladder Towel Rack,£12.00,2.10000kg,homeware,9.94485E+11,28/05/2013,1af53a3a-5874-4afa-bd07-7653619aa9d1,Still_avaliable,Y4-6952691s
766,Norsk High Gloss Bathroom Mirror Cabinet,£32.00,6.00000kg,homeware,3.42061E+12,26/06/2007,a9662911-ec33-4be5-b768-7bd482033e1e,Still_avaliable,m8-9847805j
767,Maine 3 Tier Corner Shelving - Grey,£12.00,2.40000kg,homeware,9.24348E+12,22/08/2018,dc82ab9c-fc51-475a-aadd-5d29ca59b9f4,Still_avaliable,u7-2558837t
768,Maine Bathroom Storage Unit - Grey,£12.00,3.40000kg,homeware,5.49924E+12,27/03/2005,7395495d-93e0-4e43-a62c-91d6da8324bc,Still_avaliable,V0-4395610M
769,Maine Bathroom Storage Unit - White,£18.00,3.40000kg,homeware,3.76561E+12,06/12/2004,07b96e6c-8c9c-4410-adb5-9f21e34232a4,Still_avaliable,f2-2191836g
770,Maine 1 Drawer Unit - White,£30.00,4.50000kg,homeware,5.45609E+11,04/04/2018,0b3a6e3e-ac1d-4783-b3ba-31157b357a01,Still_avaliable,T2-0707092z
771,Maine White Tall Boy,£60.00,12.10000kg,homeware,7.12098E+12,11/07/1994,e9a16169-9814-459f-ad3d-da97cf6812e8,Still_avaliable,f9-0218647s
772,Maine Under Sink Unit,£40.00,9.40000kg,homeware,1.49933E+12,10/07/2020,98a560df-c1a1-4496-943b-589bdcc03513,Still_avaliable,t7-5207682c
773,Maine Under Sink Unit - Grey,£35.00,9.40000kg,homeware,4.05963E+12,03/03/2022,0b65de89-b08d-46f6-b566-3319aff7132f,Still_avaliable,c2-5082898x
774,Maine Bathroom Double Door Cabinet & Shelf - White,£35.00,6.10000kg,homeware,3.47498E+12,19/10/2002,b7308888-628c-4292-a9a5-a4f0027510c3,Still_avaliable,F5-8031681r
775,Maine Bathroom Single Door Mirror Cabinet,£20.00,4.20000kg,homeware,2.55929E+12,21/10/2003,0787ce6c-d8c3-4706-81e6-50893a6e60c5,Still_avaliable,h1-5794018W
776,Maine 3 Tier Corner Shelving - White,£15.00,2.40000kg,homeware,5.78934E+12,29/06/1993,7622c284-24df-4ec2-a3f9-2f63bf50e297,Removed,l9-2511507d
777,Bjorn Undersink Cabinet,£40.00,12.00000kg,homeware,6.8355E+12,30/08/2015,9d100a34-761e-4267-949b-b75f399df654,Still_avaliable,d8-595138P
778,Bjorn Bathroom Tallboy,£60.00,21.00000kg,homeware,8.75999E+12,19/12/1996,fd9fa1cf-b4d6-479f-b1b5-5e4c758b4616,Still_avaliable,U7-0578654E
779,Norsk High Gloss Under Sink Cabinet,£45.00,12.80000kg,homeware,3.51119E+12,04/02/2014,ba40f444-ef2d-4dc1-b7ff-201a5a246b0d,Still_avaliable,k1-8658038i
780,Really Useful Nestable Storage Boxes 61L 3pk,£55.00,8.20000kg,homeware,8.09252E+12,17/08/1996,12fb3747-1076-456c-9938-42d09c23a5b7,Still_avaliable,A7-9657733S
781,Really Useful Nestable Storage Boxes 41L 3pk,£55.00,7.80000kg,homeware,5.95235E+12,10/02/2021,3959587b-7ae3-44a8-ab76-bbb7db524c99,Still_avaliable,n4-7848835d
782,Really Useful Nestable Storage Boxes 40L 3pk,£46.00,5.70000kg,homeware,7.45592E+12,17/12/1995,27ba9270-6e0b-4a71-ba23-000cedf92c50,Still_avaliable,Q1-5185971f
783,Really Useful Nestable Storage Boxes 23.5L 3pk,£34.00,5.00000kg,homeware,2.21993E+12,04/06/2000,63e4e0dc-3d50-4314-8fd1-7ae953f33b86,Still_avaliable,r2-7003477Y
784,Really Useful Nestable Storage Boxes 10.2L 3pk,£22.00,2.40000kg,homeware,5.91774E+12,05/09/1998,366d9e29-cf5a-4cc6-ac8e-922d1a21c1e4,Still_avaliable,G0-014884S
785,Really Useful Nestable Storage Boxes 5.5L 3pk,£20.00,1.40000kg,homeware,1.74864E+12,20/04/1995,4d2fb2c0-6e16-4ff7-a505-ffe95fae061c,Still_avaliable,d7-5038198J
786,Really Useful Nestable Storage Boxes 61L 3pk,£55.00,8.20000kg,homeware,4.88263E+12,04/07/2000,06f69d11-7f70-44fd-9f58-5148eb85c07d,Still_avaliable,X1-7556553L
787,Really Useful Nestable Storage Boxes 41L 3pk,£55.00,7.80000kg,homeware,4.72987E+12,01/07/1998,5a3fbd68-fd37-4758-9965-cb49def159f6,Still_avaliable,u8-8403007a
789,Really Useful Nestable Storage Boxes 23.5L 3pk,£34.00,5.00000kg,homeware,3.58866E+12,10/12/2010,fcee5094-9990-4d5d-a4e1-33bc090aec8f,Still_avaliable,f4-7882862n
790,Really Useful Nestable Storage Boxes 10.2L 3pk,£22.00,2.40000kg,homeware,6.03366E+12,17/09/2014,2185f037-e0fb-4556-86f0-d36b0d9e0dd4,Still_avaliable,O3-290807l
791,Really Useful Nestable Storage Boxes 5.5L 3pk,£20.00,1.40000kg,homeware,6.31803E+12,02/12/2001,d95cba71-0601-4815-9e38-676807326962,Still_avaliable,f7-0131624S
792,Geo Microplush Rug 60 x 110cm - Ochre,£10.00,0.52000kg,homeware,6.18272E+12,23/04/2001,eaeb210e-90aa-451e-bdf3-434d57ceb5ea,Still_avaliable,q3-6416614d
793,Lexi Microplush Rug 110 x 160cm - Grey,£20.00,1.76000kg,homeware,8.26638E+12,22/09/1998,51c7c4a5-33fe-4624-9243-8ad4056fcef6,Still_avaliable,e0-8956715V
795,Micro Plush Rug 110 x 160cm - Sage,£25.00,1.47000kg,homeware,4.63377E+12,26/09/2008,9f489808-18ab-4887-91af-aa33efed1956,Removed,I6-184372R
796,Chunky Knit Rug 100 x 150cm - Sage,£45.00,3.75000kg,homeware,9.93573E+12,08/07/2009,d5a0d20d-aa5f-4114-a07e-c63f7876ad43,Still_avaliable,T1-5332245s
797,Micro Plush Rug 110 x 160cm - Black,£25.00,4.85000kg,homeware,2.57176E+12,19/06/2020,1cdb781c-4788-4d9f-b353-0e6c4cb00ee5,Still_avaliable,n7-4521408F
798,Micro Plush Rug 110 x 160cm - Cream,£20.00,1.47000kg,homeware,2.71351E+12,10/12/2002,b2d0f3ae-71da-4063-96b0-7ba69d879bb0,Still_avaliable,r8-8485364j
799,Geo Microplush Rug 110 x 160cm - Grey,£25.00,1.47000kg,homeware,9.65224E+12,05/06/2002,b69273a8-b514-407d-8020-7332601a4876,Still_avaliable,o6-4511022N
800,Microplush Geo Rug 110 x 160cm - Blush,£19.99,1.47000kg,homeware,4.65473E+12,06/04/2004,8acaa133-c421-4a55-84b0-047e10dba920,Removed,I9-5092808E
801,Microplush Rug 110 x 160cm - Silver,£25.00,1.47000kg,homeware,5.16512E+12,20/09/2014,9f9cfac5-e705-4ca3-89fa-b577e8b59666,Still_avaliable,u2-078922q
802,Micro Plush Rug 110 x 160cm - Blush,£19.99,1.47000kg,homeware,3.38525E+12,09/04/1994,81625f9f-92db-4ab4-8c67-239e7fe007c2,Still_avaliable,k4-1335782J
803,Lokken 2 Cube Shelving Unit - Grey,£12.00,5.60000kg,homeware,7.70803E+12,08/08/1996,f786330b-089c-4914-a42e-99aaca13d156,Still_avaliable,V8-2044905S
